timestamp,alert_name,severity,status,source,duration_minutes
2026-02-23 05:16:00,test-alert-dev,low,firing,test-system,3
2026-02-23 05:25:00,disk-utilization-high,critical,firing,cloudwatch,41
2026-02-23 05:35:00,disk-80-percent,medium,firing,prometheus,11
2026-02-23 05:36:00,cpu-alert-grafana,critical,firing,grafana,36
2026-02-23 05:40:00,mem-utilization-high,high,firing,datadog,68
2026-02-23 06:09:00,api-latency-threshold,high,firing,datadog,6
2026-02-23 06:14:00,cpu-alert-grafana,critical,firing,grafana,55
2026-02-23 07:00:00,api-latency-threshold,high,resolved,datadog,2
2026-02-23 07:12:00,memory-swap-high,medium,firing,prometheus,15
2026-02-23 07:17:00,filesystem-full,critical,firing,nagios,177
2026-02-23 07:45:00,test-alert-dev,low,firing,test-system,4
2026-02-23 07:55:00,cpu-high-prometheus,critical,firing,prometheus,105
2026-02-23 08:13:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-23 08:24:00,disk-80-percent,medium,firing,prometheus,12
2026-02-23 08:25:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-23 08:36:00,disk-80-percent,medium,firing,prometheus,10
2026-02-23 09:01:00,high-memory-usage,high,firing,prometheus,44
2026-02-23 09:14:00,disk-80-percent,medium,firing,prometheus,5
2026-02-23 09:16:00,backup-completed,low,firing,backup-system,4
2026-02-23 09:18:00,memory-threshold-exceeded,high,firing,grafana,30
2026-02-23 09:21:00,memory-alert-cloudwatch,high,firing,cloudwatch,79
2026-02-23 09:22:00,memory-swap-high,medium,firing,prometheus,5
2026-02-23 09:24:00,certificate-expiry-90days,low,firing,security,2
2026-02-23 09:34:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-23 09:51:00,log-rotation-complete,low,firing,system,3
2026-02-23 09:59:00,memory-swap-high,medium,resolved,prometheus,6
2026-02-23 10:10:00,high-memory-usage,high,firing,prometheus,68
2026-02-23 10:21:00,health-check-success,low,firing,monitoring,4
2026-02-23 10:24:00,disk-alert-prometheus,critical,firing,prometheus,85
2026-02-23 10:46:00,database-replication-lag,high,firing,database,80
2026-02-23 10:53:00,api-latency-threshold,high,resolved,datadog,5
2026-02-23 11:13:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-23 11:16:00,test-alert-dev,low,firing,test-system,2
2026-02-23 11:25:00,cpu-threshold-nagios,critical,firing,nagios,77
2026-02-23 11:29:00,backup-completed,low,firing,backup-system,3
2026-02-23 11:42:00,high-cpu-datadog,critical,firing,datadog,89
2026-02-23 11:49:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-23 11:55:00,info-deployment-success,low,firing,ci-cd,1
2026-02-23 12:36:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,101
2026-02-23 12:50:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-23 12:53:00,filesystem-full,critical,firing,nagios,148
2026-02-23 13:19:00,info-deployment-success,low,firing,ci-cd,5
2026-02-23 13:21:00,api-latency-threshold,high,resolved,datadog,4
2026-02-23 13:22:00,disk-80-percent,medium,resolved,prometheus,9
2026-02-23 13:50:00,log-rotation-complete,low,firing,system,3
2026-02-23 14:45:00,cpu-alert-grafana,critical,firing,grafana,16
2026-02-23 15:13:00,certificate-expiry-90days,low,firing,security,5
2026-02-23 15:17:00,cpu-alert-grafana,critical,firing,grafana,114
2026-02-23 15:25:00,memory-swap-high,medium,firing,prometheus,5
2026-02-23 15:35:00,api-latency-threshold,high,resolved,datadog,5
2026-02-23 15:44:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-23 15:58:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-23 16:02:00,api-latency-threshold,high,resolved,datadog,1
2026-02-23 16:50:00,memory-alert-cloudwatch,high,firing,cloudwatch,50
2026-02-23 17:14:00,info-deployment-success,low,firing,ci-cd,1
2026-02-23 17:17:00,service-down,critical,firing,healthcheck,70
2026-02-23 17:20:00,cpu-threshold-nagios,critical,firing,nagios,90
2026-02-23 17:29:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,117
2026-02-23 17:56:00,cpu-threshold-nagios,critical,firing,nagios,35
2026-02-23 18:00:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-23 18:09:00,health-check-success,low,firing,monitoring,2
2026-02-23 18:12:00,disk-80-percent,medium,firing,prometheus,7
2026-02-23 18:13:00,api-latency-threshold,high,resolved,datadog,4
2026-02-23 18:18:00,disk-utilization-high,critical,firing,cloudwatch,32
2026-02-23 18:21:00,payment-processing-failed,critical,firing,payment-gateway,32
2026-02-23 18:49:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-23 18:53:00,info-deployment-success,low,firing,ci-cd,5
2026-02-23 18:58:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,94
2026-02-23 19:09:00,log-rotation-complete,low,firing,system,1
2026-02-23 19:16:00,mem-utilization-high,high,firing,datadog,42
2026-02-23 19:18:00,disk-80-percent,medium,firing,prometheus,10
2026-02-23 19:19:00,cpu-high-prometheus,critical,firing,prometheus,30
2026-02-23 19:36:00,info-deployment-success,low,firing,ci-cd,1
2026-02-23 20:02:00,api-latency-threshold,high,firing,datadog,14
2026-02-23 20:10:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-23 20:17:00,high-cpu-datadog,critical,firing,datadog,90
2026-02-23 20:17:00,api-latency-threshold,high,resolved,datadog,1
2026-02-23 20:21:00,api-latency-threshold,high,resolved,datadog,3
2026-02-23 20:21:00,certificate-expiry-90days,low,firing,security,5
2026-02-23 20:39:00,disk-80-percent,medium,firing,prometheus,14
2026-02-23 20:39:00,api-latency-threshold,high,resolved,datadog,5
2026-02-23 20:39:00,backup-completed,low,firing,backup-system,3
2026-02-23 20:56:00,api-latency-threshold,high,resolved,datadog,5
2026-02-23 21:17:00,disk-80-percent,medium,firing,prometheus,8
2026-02-23 21:20:00,log-rotation-complete,low,firing,system,1
2026-02-23 21:52:00,memory-threshold-exceeded,high,firing,grafana,58
2026-02-23 21:58:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-23 22:06:00,cpu-high-prometheus,critical,firing,prometheus,91
2026-02-23 22:23:00,log-rotation-complete,low,firing,system,1
2026-02-23 22:43:00,high-cpu-datadog,critical,firing,datadog,48
2026-02-23 22:50:00,backup-completed,low,firing,backup-system,1
2026-02-23 22:52:00,disk-space-critical,critical,firing,splunk,97
2026-02-23 22:56:00,api-latency-threshold,high,resolved,datadog,4
2026-02-23 23:10:00,memory-alert-cloudwatch,high,firing,cloudwatch,64
2026-02-23 23:13:00,memory-threshold-exceeded,high,firing,grafana,66
2026-02-23 23:24:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-23 23:46:00,cpu-high-prometheus,critical,firing,prometheus,37
2026-02-24 00:00:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-24 00:11:00,cpu-alert-grafana,critical,firing,grafana,87
2026-02-24 00:21:00,health-check-success,low,firing,monitoring,1
2026-02-24 00:33:00,mem-utilization-high,high,firing,datadog,73
2026-02-24 00:38:00,backup-completed,low,firing,backup-system,2
2026-02-24 01:22:00,filesystem-full,critical,firing,nagios,97
2026-02-24 01:26:00,cpu-high-prometheus,critical,firing,prometheus,36
2026-02-24 01:31:00,disk-80-percent,medium,firing,prometheus,14
2026-02-24 01:35:00,api-latency-threshold,high,resolved,datadog,8
2026-02-24 02:01:00,memory-threshold-exceeded,high,firing,grafana,55
2026-02-24 02:13:00,api-latency-threshold,high,firing,datadog,10
2026-02-24 02:21:00,payment-processing-failed,critical,firing,payment-gateway,30
2026-02-24 02:48:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-24 02:49:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-24 02:52:00,api-latency-threshold,high,resolved,datadog,9
2026-02-24 03:04:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,100
2026-02-24 03:06:00,api-latency-threshold,high,firing,datadog,8
2026-02-24 03:09:00,health-check-success,low,firing,monitoring,3
2026-02-24 03:36:00,disk-utilization-high,critical,firing,cloudwatch,36
2026-02-24 03:41:00,disk-80-percent,medium,resolved,prometheus,2
2026-02-24 03:48:00,log-rotation-complete,low,firing,system,2
2026-02-24 03:49:00,log-rotation-complete,low,firing,system,2
2026-02-24 04:00:00,memory-alert-cloudwatch,high,firing,cloudwatch,26
2026-02-24 04:04:00,api-latency-threshold,high,resolved,datadog,7
2026-02-24 04:07:00,disk-80-percent,medium,firing,prometheus,10
2026-02-24 04:13:00,high-memory-usage,high,firing,prometheus,75
2026-02-24 04:34:00,cpu-threshold-nagios,critical,firing,nagios,108
2026-02-24 04:34:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-24 05:14:00,api-latency-threshold,high,firing,datadog,6
2026-02-24 05:22:00,disk-80-percent,medium,firing,prometheus,7
2026-02-24 05:37:00,memory-swap-high,medium,firing,prometheus,9
2026-02-24 05:40:00,info-deployment-success,low,firing,ci-cd,1
2026-02-24 05:51:00,high-cpu-datadog,critical,firing,datadog,108
2026-02-24 06:19:00,cpu-high-prometheus,critical,firing,prometheus,24
2026-02-24 06:51:00,memory-swap-high,medium,firing,prometheus,6
2026-02-24 06:53:00,disk-80-percent,medium,resolved,prometheus,5
2026-02-24 07:08:00,api-latency-threshold,high,firing,datadog,5
2026-02-24 07:41:00,api-latency-threshold,high,firing,datadog,6
2026-02-24 07:53:00,memory-swap-high,medium,firing,prometheus,5
2026-02-24 08:01:00,database-replication-lag,high,firing,database,41
2026-02-24 08:31:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-24 08:35:00,disk-80-percent,medium,firing,prometheus,12
2026-02-24 08:48:00,memory-alert-cloudwatch,high,firing,cloudwatch,75
2026-02-24 08:54:00,cpu-high-prometheus,critical,firing,prometheus,18
2026-02-24 09:33:00,cpu-threshold-nagios,critical,firing,nagios,79
2026-02-24 09:41:00,cpu-threshold-nagios,critical,firing,nagios,106
2026-02-24 09:51:00,backup-completed,low,firing,backup-system,3
2026-02-24 10:16:00,api-latency-threshold,high,resolved,datadog,6
2026-02-24 10:49:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,101
2026-02-24 11:14:00,high-memory-usage,high,firing,prometheus,45
2026-02-24 11:52:00,memory-threshold-exceeded,high,firing,grafana,72
2026-02-24 12:04:00,log-rotation-complete,low,firing,system,1
2026-02-24 12:10:00,memory-alert-cloudwatch,high,firing,cloudwatch,40
2026-02-24 12:25:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-24 12:29:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-24 12:34:00,api-latency-threshold,high,resolved,datadog,4
2026-02-24 12:36:00,api-latency-threshold,high,resolved,datadog,5
2026-02-24 13:07:00,log-rotation-complete,low,firing,system,1
2026-02-24 13:13:00,disk-alert-prometheus,critical,firing,prometheus,168
2026-02-24 13:13:00,info-deployment-success,low,firing,ci-cd,2
2026-02-24 13:17:00,high-cpu-datadog,critical,firing,datadog,86
2026-02-24 13:26:00,disk-space-critical,critical,firing,splunk,137
2026-02-24 13:40:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-24 13:43:00,disk-alert-prometheus,critical,firing,prometheus,36
2026-02-24 13:54:00,mem-utilization-high,high,firing,datadog,74
2026-02-24 14:03:00,backup-completed,low,firing,backup-system,2
2026-02-24 14:15:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-24 14:18:00,disk-utilization-high,critical,firing,cloudwatch,87
2026-02-24 14:22:00,mem-utilization-high,high,firing,datadog,34
2026-02-24 14:22:00,api-latency-threshold,high,resolved,datadog,10
2026-02-24 14:31:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-24 14:57:00,test-alert-dev,low,firing,test-system,3
2026-02-24 15:43:00,health-check-success,low,firing,monitoring,2
2026-02-24 15:55:00,certificate-expiry-90days,low,firing,security,1
2026-02-24 16:03:00,certificate-expiry-90days,low,firing,security,3
2026-02-24 16:32:00,health-check-success,low,firing,monitoring,4
2026-02-24 16:55:00,api-latency-threshold,high,resolved,datadog,4
2026-02-24 16:56:00,test-alert-dev,low,firing,test-system,2
2026-02-24 16:57:00,memory-swap-high,medium,firing,prometheus,12
2026-02-24 17:05:00,log-rotation-complete,low,firing,system,2
2026-02-24 17:05:00,health-check-success,low,firing,monitoring,1
2026-02-24 17:11:00,memory-swap-high,medium,firing,prometheus,8
2026-02-24 17:18:00,memory-swap-high,medium,firing,prometheus,12
2026-02-24 17:24:00,info-deployment-success,low,firing,ci-cd,4
2026-02-24 17:52:00,test-alert-dev,low,firing,test-system,2
2026-02-24 18:00:00,disk-80-percent,medium,resolved,prometheus,3
2026-02-24 18:02:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-24 18:19:00,memory-threshold-exceeded,high,firing,grafana,44
2026-02-24 18:22:00,high-memory-usage,high,firing,prometheus,65
2026-02-24 18:34:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-24 18:46:00,cpu-alert-grafana,critical,firing,grafana,114
2026-02-24 18:47:00,database-replication-lag,high,firing,database,15
2026-02-24 18:49:00,memory-swap-high,medium,firing,prometheus,5
2026-02-24 18:52:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,73
2026-02-24 19:17:00,high-cpu-datadog,critical,firing,datadog,54
2026-02-24 19:17:00,filesystem-full,critical,firing,nagios,44
2026-02-24 19:41:00,info-deployment-success,low,firing,ci-cd,5
2026-02-24 19:44:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-24 20:13:00,backup-completed,low,firing,backup-system,5
2026-02-24 20:15:00,cpu-high-prometheus,critical,firing,prometheus,93
2026-02-24 20:18:00,backup-completed,low,firing,backup-system,1
2026-02-24 20:48:00,test-alert-dev,low,firing,test-system,3
2026-02-24 21:11:00,high-cpu-datadog,critical,firing,datadog,58
2026-02-24 21:22:00,cpu-threshold-nagios,critical,firing,nagios,41
2026-02-24 21:27:00,api-latency-threshold,high,resolved,datadog,2
2026-02-24 21:29:00,memory-swap-high,medium,firing,prometheus,14
2026-02-24 21:58:00,info-deployment-success,low,firing,ci-cd,3
2026-02-24 22:07:00,certificate-expiry-90days,low,firing,security,3
2026-02-24 22:14:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,112
2026-02-24 23:04:00,api-latency-threshold,high,firing,datadog,7
2026-02-24 23:05:00,disk-80-percent,medium,firing,prometheus,15
2026-02-24 23:08:00,disk-80-percent,medium,firing,prometheus,11
2026-02-24 23:12:00,test-alert-dev,low,firing,test-system,3
2026-02-24 23:16:00,cpu-alert-grafana,critical,firing,grafana,82
2026-02-24 23:22:00,cpu-alert-grafana,critical,firing,grafana,108
2026-02-24 23:26:00,certificate-expiry-90days,low,firing,security,2
2026-02-24 23:47:00,certificate-expiry-90days,low,firing,security,1
2026-02-24 23:55:00,disk-space-critical,critical,firing,splunk,177
2026-02-25 00:00:00,backup-completed,low,firing,backup-system,2
2026-02-25 00:07:00,disk-80-percent,medium,firing,prometheus,10
2026-02-25 00:29:00,api-latency-threshold,high,resolved,datadog,8
2026-02-25 00:39:00,memory-swap-high,medium,firing,prometheus,11
2026-02-25 00:42:00,disk-80-percent,medium,firing,prometheus,6
2026-02-25 00:51:00,disk-80-percent,medium,firing,prometheus,13
2026-02-25 00:52:00,memory-swap-high,medium,firing,prometheus,5
2026-02-25 00:58:00,memory-swap-high,medium,firing,prometheus,12
2026-02-25 01:00:00,disk-space-critical,critical,firing,splunk,122
2026-02-25 01:27:00,api-latency-threshold,high,firing,datadog,11
2026-02-25 01:42:00,info-deployment-success,low,firing,ci-cd,1
2026-02-25 02:14:00,api-latency-threshold,high,resolved,datadog,3
2026-02-25 03:47:00,filesystem-full,critical,firing,nagios,31
2026-02-25 03:57:00,cpu-threshold-nagios,critical,firing,nagios,119
2026-02-25 04:05:00,backup-completed,low,firing,backup-system,2
2026-02-25 04:14:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-25 04:16:00,log-rotation-complete,low,firing,system,4
2026-02-25 04:20:00,memory-swap-high,medium,resolved,prometheus,8
2026-02-25 04:34:00,cpu-alert-grafana,critical,firing,grafana,20
2026-02-25 04:57:00,memory-swap-high,medium,resolved,prometheus,1
2026-02-25 05:20:00,backup-completed,low,firing,backup-system,5
2026-02-25 05:27:00,health-check-success,low,firing,monitoring,3
2026-02-25 06:01:00,backup-completed,low,firing,backup-system,1
2026-02-25 06:28:00,memory-alert-cloudwatch,high,firing,cloudwatch,76
2026-02-25 06:34:00,api-latency-threshold,high,resolved,datadog,7
2026-02-25 06:37:00,mem-utilization-high,high,firing,datadog,41
2026-02-25 06:42:00,disk-80-percent,medium,resolved,prometheus,8
2026-02-25 06:53:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,29
2026-02-25 06:58:00,disk-space-critical,critical,firing,splunk,55
2026-02-25 07:15:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,28
2026-02-25 07:27:00,memory-threshold-exceeded,high,firing,grafana,36
2026-02-25 07:52:00,cpu-high-prometheus,critical,firing,prometheus,38
2026-02-25 08:00:00,api-latency-threshold,high,resolved,datadog,1
2026-02-25 08:08:00,disk-80-percent,medium,firing,prometheus,13
2026-02-25 08:13:00,disk-80-percent,medium,firing,prometheus,7
2026-02-25 08:20:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-25 08:32:00,memory-alert-cloudwatch,high,firing,cloudwatch,25
2026-02-25 08:39:00,info-deployment-success,low,firing,ci-cd,3
2026-02-25 08:41:00,memory-swap-high,medium,resolved,prometheus,2
2026-02-25 08:47:00,database-replication-lag,high,firing,database,55
2026-02-25 09:05:00,memory-threshold-exceeded,high,firing,grafana,27
2026-02-25 09:14:00,disk-alert-prometheus,critical,firing,prometheus,137
2026-02-25 09:30:00,cpu-alert-grafana,critical,firing,grafana,42
2026-02-25 09:34:00,api-latency-threshold,high,resolved,datadog,3
2026-02-25 09:43:00,disk-alert-prometheus,critical,firing,prometheus,157
2026-02-25 09:54:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,46
2026-02-25 09:54:00,backup-completed,low,firing,backup-system,4
2026-02-25 10:21:00,disk-80-percent,medium,resolved,prometheus,5
2026-02-25 10:21:00,service-down,critical,firing,healthcheck,85
2026-02-25 10:25:00,api-latency-threshold,high,resolved,datadog,4
2026-02-25 10:35:00,cpu-alert-grafana,critical,firing,grafana,67
2026-02-25 11:18:00,api-latency-threshold,high,resolved,datadog,6
2026-02-25 11:29:00,disk-80-percent,medium,resolved,prometheus,1
2026-02-25 11:44:00,high-cpu-datadog,critical,firing,datadog,40
2026-02-25 11:48:00,disk-utilization-high,critical,firing,cloudwatch,70
2026-02-25 11:58:00,memory-swap-high,medium,firing,prometheus,8
2026-02-25 12:29:00,log-rotation-complete,low,firing,system,2
2026-02-25 12:32:00,memory-swap-high,medium,firing,prometheus,15
2026-02-25 12:38:00,cpu-alert-grafana,critical,firing,grafana,21
2026-02-25 12:41:00,cpu-threshold-nagios,critical,firing,nagios,99
2026-02-25 12:44:00,info-deployment-success,low,firing,ci-cd,4
2026-02-25 12:50:00,disk-utilization-high,critical,firing,cloudwatch,111
2026-02-25 13:00:00,filesystem-full,critical,firing,nagios,90
2026-02-25 13:08:00,test-alert-dev,low,firing,test-system,1
2026-02-25 13:09:00,disk-80-percent,medium,firing,prometheus,10
2026-02-25 13:26:00,high-memory-usage,high,firing,prometheus,31
2026-02-25 13:39:00,memory-swap-high,medium,resolved,prometheus,7
2026-02-25 13:46:00,disk-80-percent,medium,resolved,prometheus,6
2026-02-25 13:53:00,certificate-expiry-90days,low,firing,security,1
2026-02-25 14:01:00,memory-swap-high,medium,resolved,prometheus,9
2026-02-25 14:33:00,test-alert-dev,low,firing,test-system,3
2026-02-25 14:38:00,log-rotation-complete,low,firing,system,1
2026-02-25 14:39:00,memory-swap-high,medium,firing,prometheus,8
2026-02-25 14:46:00,info-deployment-success,low,firing,ci-cd,5
2026-02-25 14:54:00,test-alert-dev,low,firing,test-system,4
2026-02-25 15:09:00,certificate-expiry-90days,low,firing,security,5
2026-02-25 15:17:00,certificate-expiry-90days,low,firing,security,2
2026-02-25 15:24:00,memory-threshold-exceeded,high,firing,grafana,84
2026-02-25 15:49:00,cpu-high-prometheus,critical,firing,prometheus,101
2026-02-25 15:59:00,test-alert-dev,low,firing,test-system,1
2026-02-25 16:05:00,health-check-success,low,firing,monitoring,5
2026-02-25 16:06:00,disk-80-percent,medium,firing,prometheus,11
2026-02-25 16:29:00,certificate-expiry-90days,low,firing,security,5
2026-02-25 16:31:00,api-latency-threshold,high,firing,datadog,10
2026-02-25 16:45:00,test-alert-dev,low,firing,test-system,2
2026-02-25 17:22:00,mem-utilization-high,high,firing,datadog,68
2026-02-25 17:32:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-25 17:33:00,disk-80-percent,medium,firing,prometheus,12
2026-02-25 17:34:00,health-check-success,low,firing,monitoring,3
2026-02-25 17:38:00,memory-swap-high,medium,firing,prometheus,7
2026-02-25 18:00:00,log-rotation-complete,low,firing,system,3
2026-02-25 18:04:00,memory-alert-cloudwatch,high,firing,cloudwatch,62
2026-02-25 18:12:00,api-latency-threshold,high,resolved,datadog,10
2026-02-25 18:32:00,high-cpu-datadog,critical,firing,datadog,106
2026-02-25 18:49:00,cpu-high-prometheus,critical,firing,prometheus,21
2026-02-25 18:51:00,high-cpu-datadog,critical,firing,datadog,23
2026-02-25 18:53:00,log-rotation-complete,low,firing,system,3
2026-02-25 18:57:00,disk-80-percent,medium,resolved,prometheus,10
2026-02-25 18:57:00,certificate-expiry-90days,low,firing,security,2
2026-02-25 19:34:00,api-latency-threshold,high,firing,datadog,11
2026-02-25 19:39:00,health-check-success,low,firing,monitoring,5
2026-02-25 19:59:00,api-latency-threshold,high,firing,datadog,7
2026-02-25 20:33:00,mem-utilization-high,high,firing,datadog,48
2026-02-25 20:44:00,cpu-threshold-nagios,critical,firing,nagios,93
2026-02-25 20:55:00,high-memory-usage,high,firing,prometheus,49
2026-02-25 21:37:00,cpu-high-prometheus,critical,firing,prometheus,51
2026-02-25 21:43:00,cpu-threshold-nagios,critical,firing,nagios,98
2026-02-25 21:50:00,high-cpu-datadog,critical,firing,datadog,101
2026-02-25 21:58:00,disk-80-percent,medium,firing,prometheus,7
2026-02-25 22:00:00,memory-swap-high,medium,resolved,prometheus,10
2026-02-25 22:07:00,api-latency-threshold,high,firing,datadog,14
2026-02-25 22:36:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,74
2026-02-25 22:42:00,api-latency-threshold,high,resolved,datadog,3
2026-02-25 22:59:00,health-check-success,low,firing,monitoring,5
2026-02-25 23:28:00,high-memory-usage,high,firing,prometheus,76
2026-02-25 23:50:00,info-deployment-success,low,firing,ci-cd,2
2026-02-25 23:51:00,api-latency-threshold,high,firing,datadog,6
2026-02-26 00:10:00,log-rotation-complete,low,firing,system,4
2026-02-26 00:29:00,certificate-expiry-90days,low,firing,security,5
2026-02-26 00:47:00,service-down,critical,firing,healthcheck,66
2026-02-26 00:59:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,87
2026-02-26 01:01:00,mem-utilization-high,high,firing,datadog,76
2026-02-26 01:06:00,memory-alert-cloudwatch,high,firing,cloudwatch,68
2026-02-26 01:26:00,memory-threshold-exceeded,high,firing,grafana,49
2026-02-26 01:35:00,filesystem-full,critical,firing,nagios,70
2026-02-26 02:05:00,log-rotation-complete,low,firing,system,1
2026-02-26 02:18:00,high-memory-usage,high,firing,prometheus,61
2026-02-26 02:18:00,health-check-success,low,firing,monitoring,3
2026-02-26 02:27:00,api-latency-threshold,high,firing,datadog,14
2026-02-26 02:35:00,api-latency-threshold,high,firing,datadog,7
2026-02-26 02:44:00,test-alert-dev,low,firing,test-system,2
2026-02-26 02:46:00,disk-space-critical,critical,firing,splunk,157
2026-02-26 03:05:00,cpu-threshold-nagios,critical,firing,nagios,27
2026-02-26 03:07:00,cpu-high-prometheus,critical,firing,prometheus,94
2026-02-26 03:33:00,disk-80-percent,medium,resolved,prometheus,4
2026-02-26 03:37:00,cpu-high-prometheus,critical,firing,prometheus,87
2026-02-26 03:49:00,backup-completed,low,firing,backup-system,3
2026-02-26 04:11:00,cpu-threshold-nagios,critical,firing,nagios,40
2026-02-26 04:22:00,test-alert-dev,low,firing,test-system,3
2026-02-26 04:27:00,log-rotation-complete,low,firing,system,1
2026-02-26 04:43:00,certificate-expiry-90days,low,firing,security,2
2026-02-26 04:46:00,disk-80-percent,medium,resolved,prometheus,9
2026-02-26 04:50:00,info-deployment-success,low,firing,ci-cd,3
2026-02-26 05:00:00,disk-utilization-high,critical,firing,cloudwatch,80
2026-02-26 05:08:00,api-latency-threshold,high,firing,datadog,14
2026-02-26 05:15:00,cpu-high-prometheus,critical,firing,prometheus,114
2026-02-26 05:26:00,info-deployment-success,low,firing,ci-cd,2
2026-02-26 05:37:00,certificate-expiry-90days,low,firing,security,4
2026-02-26 05:41:00,cpu-threshold-nagios,critical,firing,nagios,105
2026-02-26 05:50:00,test-alert-dev,low,firing,test-system,5
2026-02-26 06:06:00,api-latency-threshold,high,firing,datadog,13
2026-02-26 06:10:00,memory-swap-high,medium,firing,prometheus,14
2026-02-26 06:11:00,api-latency-threshold,high,resolved,datadog,6
2026-02-26 06:14:00,memory-swap-high,medium,firing,prometheus,11
2026-02-26 06:21:00,health-check-success,low,firing,monitoring,1
2026-02-26 06:35:00,api-latency-threshold,high,firing,datadog,14
2026-02-26 07:32:00,certificate-expiry-90days,low,firing,security,5
2026-02-26 07:34:00,memory-threshold-exceeded,high,firing,grafana,78
2026-02-26 07:54:00,api-latency-threshold,high,firing,datadog,5
2026-02-26 08:16:00,memory-swap-high,medium,firing,prometheus,14
2026-02-26 09:13:00,certificate-expiry-90days,low,firing,security,2
2026-02-26 09:15:00,disk-alert-prometheus,critical,firing,prometheus,142
2026-02-26 09:17:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,52
2026-02-26 09:21:00,disk-80-percent,medium,firing,prometheus,15
2026-02-26 09:41:00,api-latency-threshold,high,resolved,datadog,8
2026-02-26 09:44:00,backup-completed,low,firing,backup-system,4
2026-02-26 10:29:00,memory-swap-high,medium,firing,prometheus,7
2026-02-26 10:36:00,api-latency-threshold,high,resolved,datadog,1
2026-02-26 11:26:00,mem-utilization-high,high,firing,datadog,78
2026-02-26 11:27:00,disk-utilization-high,critical,firing,cloudwatch,127
2026-02-26 11:32:00,cpu-alert-grafana,critical,firing,grafana,97
2026-02-26 11:34:00,high-cpu-datadog,critical,firing,datadog,92
2026-02-26 12:00:00,log-rotation-complete,low,firing,system,3
2026-02-26 12:04:00,api-latency-threshold,high,resolved,datadog,4
2026-02-26 12:07:00,backup-completed,low,firing,backup-system,1
2026-02-26 12:11:00,cpu-utilization-cloudwatch,critical,firing,cloudwatch,26
2026-02-26 12:23:00,disk-80-percent,medium,firing,prometheus,5
2026-02-26 12:29:00,memory-swap-high,medium,resolved,prometheus,3
2026-02-26 12:41:00,memory-alert-cloudwatch,high,firing,cloudwatch,66
2026-02-26 12:48:00,memory-alert-cloudwatch,high,firing,cloudwatch,36
2026-02-26 12:58:00,high-memory-usage,high,firing,prometheus,57
2026-02-26 13:10:00,api-latency-threshold,high,resolved,datadog,1
2026-02-26 13:15:00,high-cpu-datadog,critical,firing,datadog,107
2026-02-26 13:18:00,health-check-success,low,firing,monitoring,2
2026-02-26 13:47:00,info-deployment-success,low,firing,ci-cd,3
2026-02-26 13:51:00,memory-swap-high,medium,firing,prometheus,8
2026-02-26 14:11:00,memory-swap-high,medium,resolved,prometheus,5
2026-02-26 14:12:00,disk-80-percent,medium,resolved,prometheus,5
2026-02-26 14:26:00,disk-80-percent,medium,firing,prometheus,13
2026-02-26 14:57:00,disk-alert-prometheus,critical,firing,prometheus,105
2026-02-26 15:04:00,disk-80-percent,medium,firing,prometheus,11
